PartitionKey,RowKey,Timestamp,AcademicYear,All,Disabilities,EconomicallyDisadvantaged,Female,FosterCare,Grade,HispanicNOTPuertoRican,Homeless,Male,Migrants,MilitaryParent,NOTDisabilities,NOTEconomicallyDisadvantaged,OtherOrigin,PuertoRican,Section504,SpanishLearners,WhiteNOTHispanic
34769,8272,2020-11-18T16:21:50.6908361Z,2020,16,16,14,4,0,Sin Grado,0,1,12,0,0,0,2,0,16,0,0,0
75739,11574,2020-11-18T16:22:11.3275964Z,2020,47,13,40,24,0,10mo,1,0,23,0,0,34,7,0,46,0,0,0
75739,11575,2020-11-18T16:22:11.3275964Z,2020,31,7,30,9,0,11mo,0,0,22,0,0,24,1,0,31,1,0,0
75739,11576,2020-11-18T16:22:11.3275964Z,2020,48,7,42,26,0,12mo,4,0,22,0,0,41,6,0,44,0,0,0
75739,11577,2020-11-18T16:22:11.3285968Z,2020,33,14,31,16,0,6to,1,0,17,0,0,19,2,0,32,0,0,0
75739,11578,2020-11-18T16:22:11.3285968Z,2020,40,14,38,11,0,7mo,1,0,29,0,0,26,2,0,39,0,0,0
75739,11579,2020-11-18T16:22:11.3285968Z,2020,44,17,33,19,0,8vo,0,0,25,0,0,27,11,0,44,0,0,0
75739,11580,2020-11-18T16:22:11.3285968Z,2020,41,13,36,15,0,9no,0,0,26,0,0,28,5,0,41,0,0,0
75739,11581,2020-11-18T16:22:11.3285968Z,2020,6,6,5,1,0,Sin Grado,0,0,5,0,0,0,1,0,6,0,1,0
75739,35597,2021-06-24T13:18:46.6018721Z,2021,38,12,33,13,0,10mo,1,0,25,0,0,26,5,0,37,0,0,0
75739,35598,2021-06-24T13:18:46.6018721Z,2021,44,12,36,22,0,11mo,0,0,22,0,0,32,8,0,44,0,0,0
75739,35599,2021-06-24T13:18:46.6018721Z,2021,28,8,28,8,0,12mo,1,0,20,0,0,20,0,0,27,0,0,0
75739,35600,2021-06-24T13:18:47.3554122Z,2021,43,12,40,19,0,6to,2,1,24,0,0,31,3,0,41,0,0,0
75739,35601,2021-06-24T13:18:47.3554122Z,2021,39,15,33,19,0,7mo,2,0,20,0,0,24,6,0,37,0,0,0
75739,35602,2021-06-24T13:18:47.3554122Z,2021,40,16,39,12,0,8vo,0,2,28,0,0,24,1,0,40,0,0,0
75739,35603,2021-06-24T13:18:47.3564136Z,2021,46,16,38,20,0,9no,1,0,26,0,0,30,8,0,45,0,0,0
75739,35604,2021-06-24T13:18:47.3564136Z,2021,7,7,7,2,0,Sin Grado,0,0,5,0,0,0,0,0,7,0,0,0
75739,5566,2020-11-18T16:21:16.1958304Z,2019,38,9,36,12,0,10mo,0,0,26,0,0,29,2,0,38,1,0,0
75739,5567,2020-11-18T16:21:16.1968317Z,2019,63,10,55,33,0,11mo,4,0,30,0,0,53,8,0,59,0,0,0
75739,5568,2020-11-18T16:21:16.1968317Z,2019,52,0,47,22,0,12mo,4,0,30,0,0,52,5,0,48,0,0,0
75739,5569,2020-11-18T16:21:16.1978321Z,2019,43,15,42,11,0,6to,1,0,32,0,0,28,1,0,42,0,0,0
75739,5570,2020-11-18T16:21:16.1978321Z,2019,46,18,36,21,0,7mo,0,0,25,0,0,28,10,0,46,0,0,0
75739,5571,2020-11-18T16:21:16.1978321Z,2019,39,13,36,16,0,8vo,1,0,23,0,0,26,3,0,38,0,1,0
75739,5572,2020-11-18T16:21:16.198833Z,2019,59,16,53,28,0,9no,1,0,31,0,0,43,6,0,58,0,0,0
75739,5573,2020-11-18T16:21:16.198833Z,2019,13,13,11,3,0,Sin Grado,0,0,10,0,0,0,2,0,13,0,1,0
41566,2666,2020-11-18T16:20:58.0687439Z,2019,33,12,28,15,0,1ro,0,0,18,0,0,21,5,0,33,0,0,0
41566,2667,2020-11-18T16:20:58.0687439Z,2019,33,11,29,18,0,2do,0,0,15,0,0,22,4,0,33,0,0,0
41566,2668,2020-11-18T16:20:58.0697447Z,2019,39,9,34,18,0,3ro,0,0,21,0,0,30,5,1,37,0,0,1
41566,2669,2020-11-18T16:20:58.0697447Z,2019,25,8,20,11,0,4to,0,0,14,0,0,17,5,0,25,0,0,0
41566,2670,2020-11-18T16:20:58.0697447Z,2019,47,20,38,21,0,5to,0,0,26,0,0,27,9,0,47,0,0,0
41566,2671,2020-11-18T16:20:58.0697447Z,2019,15,3,13,8,0,K,0,0,7,0,0,12,2,0,15,0,0,0
41566,2672,2020-11-18T16:20:58.0707456Z,2019,8,8,8,0,0,Sin Grado,0,0,8,0,0,0,0,0,8,0,0,0
41566,32673,2021-06-24T13:18:26.2873054Z,2021,26,6,23,13,0,1ro,0,0,13,0,0,20,3,0,26,0,0,0
41566,32674,2021-06-24T13:18:26.2873054Z,2021,20,6,20,9,0,2do,0,0,11,0,0,14,0,0,20,0,0,0
41566,32675,2021-06-24T13:18:26.2883064Z,2021,35,13,31,15,0,3ro,0,0,20,0,0,22,4,0,35,0,0,0
41566,32676,2021-06-24T13:18:26.2883064Z,2021,23,9,21,9,0,4to,0,0,14,0,0,14,2,0,23,0,0,0
41566,32677,2021-06-24T13:18:26.2883064Z,2021,40,8,38,19,0,5to,1,0,21,0,0,32,2,0,39,0,0,0
41566,32678,2021-06-24T13:18:26.2883064Z,2021,25,4,19,13,0,K,1,0,12,0,0,21,6,0,24,0,0,0
41566,32679,2021-06-24T13:18:26.2893069Z,2021,9,9,9,4,0,Sin Grado,0,0,5,0,0,0,0,0,9,0,0,0
41566,8677,2020-11-18T16:21:53.068419Z,2020,17,4,15,9,0,1ro,0,4,8,0,0,13,2,0,17,0,0,0
41566,8678,2020-11-18T16:21:53.068419Z,2020,36,13,32,16,0,2do,0,2,20,0,0,23,4,0,36,0,0,0
41566,8679,2020-11-18T16:21:53.0694195Z,2020,27,8,25,14,0,3ro,0,1,13,0,0,19,2,0,27,0,0,0
41566,8680,2020-11-18T16:21:53.0694195Z,2020,38,8,32,16,0,4to,0,4,22,0,0,30,6,0,38,0,0,0
41566,8681,2020-11-18T16:21:53.0694195Z,2020,23,8,19,11,0,5to,0,2,12,0,0,15,4,0,23,0,0,0
41566,8682,2020-11-18T16:21:53.0704199Z,2020,32,8,28,15,0,K,0,5,17,0,0,24,4,0,32,0,0,0
41566,8683,2020-11-18T16:21:53.0704199Z,2020,9,9,9,4,0,Sin Grado,0,3,5,0,0,0,0,0,9,0,0,0
78857,11737,2020-11-18T16:22:12.3192586Z,2020,233,44,157,118,0,10mo,1,3,115,0,0,189,76,0,231,9,0,1
78857,11738,2020-11-18T16:22:12.3192586Z,2020,188,30,124,100,0,11mo,4,0,88,0,0,158,64,0,184,4,0,0
78857,11739,2020-11-18T16:22:12.3192586Z,2020,175,33,116,89,0,12mo,2,6,86,0,0,142,59,0,173,7,0,0
78857,11740,2020-11-18T16:22:12.3192586Z,2020,244,55,174,128,0,9no,4,3,116,0,0,189,70,0,240,9,0,0
78857,11741,2020-11-18T16:22:12.3202604Z,2020,8,8,7,1,0,Sin Grado,0,0,7,0,0,0,1,0,8,0,0,0
78857,35759,2021-06-24T13:18:47.761704Z,2021,230,50,181,123,0,10mo,4,0,107,0,0,180,49,0,226,8,0,0
78857,35760,2021-06-24T13:18:47.7627041Z,2021,234,41,173,119,0,11mo,1,0,115,0,0,193,61,0,232,9,0,1
78857,35761,2021-06-24T13:18:47.7627041Z,2021,184,30,129,97,0,12mo,4,0,87,0,0,154,55,0,180,4,0,0
78857,35762,2021-06-24T13:18:47.7627041Z,2021,206,46,156,102,0,9no,3,0,104,0,0,160,50,0,203,1,0,0
78857,35763,2021-06-24T13:18:47.7627041Z,2021,6,6,5,1,0,Sin Grado,0,0,5,0,0,0,1,0,6,0,0,0
78857,5731,2020-11-18T16:21:17.1494676Z,2019,189,31,127,105,0,10mo,4,0,84,0,0,158,62,0,185,4,0,0
78857,5732,2020-11-18T16:21:17.1494676Z,2019,169,33,116,80,0,11mo,2,4,89,0,0,136,53,0,167,6,0,0
78857,5733,2020-11-18T16:21:17.1494676Z,2019,111,0,65,56,0,12mo,0,0,55,0,0,111,46,0,111,0,0,0
78857,5734,2020-11-18T16:21:17.1504685Z,2019,293,73,206,144,0,9no,1,1,149,0,0,220,87,0,291,9,0,1
78857,5735,2020-11-18T16:21:17.1504685Z,2019,9,6,8,1,0,Sin Grado,0,0,8,0,0,3,1,0,9,0,0,0
33308,2157,2020-11-18T16:20:54.6024324Z,2019,48,11,48,28,0,1ro,2,2,20,0,0,37,0,0,46,0,0,0
33308,2158,2020-11-18T16:20:54.603432Z,2019,51,22,49,27,0,2do,2,4,24,0,0,29,2,0,49,0,0,0
33308,2159,2020-11-18T16:20:54.603432Z,2019,50,21,43,21,0,3ro,4,2,29,0,0,29,7,0,46,0,1,0
33308,2160,2020-11-18T16:20:54.603432Z,2019,49,24,47,28,0,4to,0,1,21,0,0,25,2,0,49,0,0,0
33308,2161,2020-11-18T16:20:54.603432Z,2019,31,11,30,13,0,5to,0,1,18,0,0,20,1,0,31,0,0,0
33308,2162,2020-11-18T16:20:54.603432Z,2019,38,6,35,24,0,K,1,1,14,0,0,32,3,0,37,0,0,0
33308,2163,2020-11-18T16:20:54.6044342Z,2019,19,18,14,6,0,Sin Grado,2,0,13,0,0,1,5,0,17,0,0,0
33308,32163,2021-06-24T13:18:20.9164478Z,2021,38,4,36,21,0,1ro,3,0,17,0,0,34,2,0,35,0,0,0
33308,32164,2021-06-24T13:18:20.9174482Z,2021,27,8,25,15,0,2do,1,0,12,0,0,19,2,0,26,0,0,0
33308,32165,2021-06-24T13:18:20.9174482Z,2021,47,17,41,22,0,3ro,4,0,25,0,0,30,6,0,43,0,0,0
33308,32166,2021-06-24T13:18:20.9174482Z,2021,27,12,27,13,0,4to,1,0,14,0,0,15,0,0,26,0,0,0
33308,32167,2021-06-24T13:18:20.9174482Z,2021,39,19,34,15,0,5to,3,0,24,0,0,20,5,0,36,0,1,0
33308,32168,2021-06-24T13:18:20.9184496Z,2021,25,4,21,16,0,K,0,0,9,0,0,21,4,0,25,0,0,0
33308,32169,2021-06-24T13:18:20.9184496Z,2021,17,17,16,3,0,Sin Grado,1,0,14,0,0,0,1,0,16,0,0,0
33308,8169,2020-11-18T16:21:50.2335318Z,2020,28,8,27,15,0,1ro,1,0,13,0,0,20,1,0,27,0,0,0
33308,8170,2020-11-18T16:21:50.2345309Z,2020,56,17,55,30,0,2do,4,0,26,0,0,39,1,0,52,0,0,0
33308,8171,2020-11-18T16:21:50.2345309Z,2020,39,12,38,21,0,3ro,0,0,18,0,0,27,1,0,39,0,0,0
33308,8172,2020-11-18T16:21:50.2345309Z,2020,42,16,36,16,0,4to,4,0,26,0,0,26,6,0,38,0,1,0
33308,8173,2020-11-18T16:21:50.2345309Z,2020,42,20,39,21,0,5to,0,0,21,0,0,22,3,0,42,0,0,0
33308,8174,2020-11-18T16:21:50.2345309Z,2020,42,3,40,26,0,K,2,0,16,0,0,39,2,0,40,0,0,0
33308,8175,2020-11-18T16:21:50.2355331Z,2020,23,23,19,5,0,Sin Grado,1,0,18,0,0,0,4,0,22,0,0,0
27557,1633,2020-11-18T16:20:48.2521995Z,2019,173,43,117,99,0,10mo,1,3,74,0,0,130,56,0,172,0,0,0
27557,1634,2020-11-18T16:20:48.2521995Z,2019,180,39,107,99,0,11mo,0,5,81,0,0,141,73,0,180,0,0,0
27557,1635,2020-11-18T16:20:48.2531999Z,2019,148,0,110,83,0,12mo,1,1,65,0,0,148,38,0,147,0,0,0
27557,1636,2020-11-18T16:20:48.2531999Z,2019,165,50,127,79,0,9no,2,2,86,0,0,115,38,0,163,0,0,0
27557,1637,2020-11-18T16:20:48.2531999Z,2019,12,0,6,6,0,PK,1,0,6,0,0,12,6,0,11,0,0,0
27557,31636,2021-06-24T13:18:16.1120038Z,2021,188,43,150,97,0,10mo,3,1,91,0,0,145,38,0,185,1,0,0
27557,31637,2021-06-24T13:18:16.1120038Z,2021,147,46,104,75,0,11mo,1,0,72,0,0,101,43,0,146,0,0,0
27557,31638,2021-06-24T13:18:16.1120038Z,2021,159,39,116,91,0,12mo,2,0,68,0,0,120,43,0,157,0,0,0
27557,31639,2021-06-24T13:18:16.1130034Z,2021,177,57,139,81,0,9no,0,0,96,0,0,120,38,0,177,0,0,0
27557,31640,2021-06-24T13:18:16.1130034Z,2021,6,1,4,3,0,PK,0,0,3,0,0,5,2,0,6,0,0,0
27557,7639,2020-11-18T16:21:47.1874966Z,2020,153,47,117,76,0,10mo,1,2,77,0,0,106,36,0,152,0,0,0
27557,7640,2020-11-18T16:21:47.1874966Z,2020,167,41,117,93,0,11mo,1,5,74,0,0,126,50,0,166,0,0,0
27557,7641,2020-11-18T16:21:47.1874966Z,2020,172,39,103,93,0,12mo,0,6,79,0,0,133,69,0,172,0,0,0
27557,7642,2020-11-18T16:21:47.188497Z,2020,191,47,154,97,0,9no,3,5,94,0,0,144,37,0,188,1,0,0
27557,7643,2020-11-18T16:21:47.188497Z,2020,10,1,4,5,0,PK,0,0,5,0,0,9,6,0,10,0,0,0
51656,33450,2021-06-24T13:18:32.4787453Z,2021,49,15,43,24,0,1ro,0,1,25,0,0,34,6,0,49,0,0,0
51656,33451,2021-06-24T13:18:32.4797462Z,2021,54,18,48,30,0,2do,1,0,24,0,0,36,6,0,52,1,1,1
51656,33452,2021-06-24T13:18:32.4797462Z,2021,69,31,59,37,0,3ro,2,2,32,0,0,38,10,0,67,0,0,0
51656,33453,2021-06-24T13:18:32.4797462Z,2021,68,29,58,30,0,4to,1,2,38,0,0,39,10,0,67,0,0,0
51656,33454,2021-06-24T13:18:32.4807467Z,2021,122,42,101,56,0,5to,4,1,66,0,0,80,21,0,116,2,2,2
51656,33455,2021-06-24T13:18:32.4807467Z,2021,46,11,32,21,0,K,0,0,25,0,0,35,14,1,45,0,0,0
51656,33456,2021-06-24T13:18:32.4807467Z,2021,15,14,13,7,0,Sin Grado,0,0,8,0,0,1,2,0,15,0,0,0
51656,3426,2020-11-18T16:21:02.5547377Z,2019,44,22,31,25,0,1ro,1,2,19,0,0,22,13,0,43,0,0,0
51656,3427,2020-11-18T16:21:02.5547377Z,2019,40,17,29,20,0,2do,0,1,20,0,0,23,11,0,40,0,0,0
51656,3428,2020-11-18T16:21:02.5547377Z,2019,69,25,54,34,0,3ro,3,0,35,0,0,44,15,0,66,1,1,0
51656,3429,2020-11-18T16:21:02.5557377Z,2019,122,40,87,64,0,4to,2,2,58,0,0,82,35,0,120,1,1,0
51656,3430,2020-11-18T16:21:02.5557377Z,2019,116,47,80,59,0,5to,6,1,57,0,0,69,36,0,110,0,1,0
51656,3431,2020-11-18T16:21:02.5557377Z,2019,35,12,33,15,0,K,0,0,20,0,0,23,2,0,34,1,0,1
51656,3432,2020-11-18T16:21:02.5567381Z,2019,21,20,18,9,0,Sin Grado,1,0,12,0,0,1,3,0,20,0,0,0
51656,9446,2020-11-18T16:21:58.4179854Z,2020,38,12,33,22,0,1ro,0,0,16,0,0,26,5,0,37,1,0,1
51656,9447,2020-11-18T16:21:58.4179854Z,2020,63,32,42,31,0,2do,2,5,32,0,0,31,21,0,61,0,0,0
51656,9448,2020-11-18T16:21:58.4189859Z,2020,53,25,40,20,0,3ro,0,0,33,0,0,28,13,0,53,0,0,0
51656,9449,2020-11-18T16:21:58.4189859Z,2020,98,37,67,41,0,4to,4,0,57,0,0,61,31,0,93,2,2,1
51656,9450,2020-11-18T16:21:58.4189859Z,2020,117,39,79,60,0,5to,2,3,57,0,0,78,38,0,115,1,1,0
51656,9451,2020-11-18T16:21:58.4189859Z,2020,48,10,39,25,0,K,0,2,23,0,0,38,9,0,48,0,0,0
51656,9452,2020-11-18T16:21:58.4189859Z,2020,24,24,22,11,0,Sin Grado,0,0,13,0,0,0,2,0,24,0,0,0
62174,10387,2020-11-18T16:22:03.7245251Z,2020,112,25,82,65,0,6to,1,1,47,0,0,87,30,0,111,0,0,0
62174,10388,2020-11-18T16:22:03.7255246Z,2020,81,13,51,42,0,7mo,0,0,39,0,0,68,30,0,81,1,0,0
62174,10389,2020-11-18T16:22:03.7255246Z,2020,99,15,64,55,0,8vo,0,0,44,0,0,84,35,0,99,0,0,0
62174,34402,2021-06-24T13:18:39.4217238Z,2021,85,27,74,37,0,6to,2,0,48,0,0,58,11,0,83,0,0,0
62174,34403,2021-06-24T13:18:39.4217238Z,2021,110,28,77,61,0,7mo,2,0,49,0,0,82,33,0,108,0,0,0
62174,34404,2021-06-24T13:18:39.4217238Z,2021,79,14,54,40,0,8vo,0,0,39,0,0,65,25,0,79,1,0,0
62174,4374,2020-11-18T16:21:09.7034997Z,2019,100,24,67,42,0,6to,1,0,58,0,0,76,33,0,99,0,0,0
62174,4375,2020-11-18T16:21:09.7034997Z,2019,106,18,66,61,0,7mo,0,0,45,0,0,88,40,1,105,0,0,0
62174,4376,2020-11-18T16:21:09.7034997Z,2019,109,24,64,56,0,8vo,3,0,53,0,0,85,45,0,106,0,0,0
51797,33476,2021-06-24T13:18:32.4877515Z,2021,25,9,20,13,0,1ro,0,0,12,0,0,16,5,0,25,0,0,0
51797,33477,2021-06-24T13:18:32.488752Z,2021,20,8,16,10,0,2do,0,0,10,0,0,12,4,0,20,0,0,0
51797,33478,2021-06-24T13:18:32.488752Z,2021,22,7,18,12,0,3ro,0,0,10,0,0,15,4,0,22,0,0,0
51797,33479,2021-06-24T13:18:32.488752Z,2021,26,7,23,16,0,4to,0,0,10,0,0,19,3,0,26,0,0,0
51797,33480,2021-06-24T13:18:32.4897525Z,2021,30,13,25,19,0,5to,0,0,11,0,0,17,5,0,30,0,0,0
51797,33481,2021-06-24T13:18:32.4897525Z,2021,28,10,23,15,0,6to,1,0,13,0,0,18,5,0,27,0,0,0
51797,33482,2021-06-24T13:18:32.4897525Z,2021,30,7,27,17,0,7mo,1,0,13,0,0,23,3,0,29,0,0,0
51797,33483,2021-06-24T13:18:32.4897525Z,2021,26,9,24,11,0,8vo,1,0,15,0,0,17,2,0,25,0,0,0
51797,33484,2021-06-24T13:18:32.4907539Z,2021,23,4,22,12,0,K,0,0,11,0,0,19,1,0,23,0,0,0
51797,33485,2021-06-24T13:18:32.4907539Z,2021,5,5,4,2,0,Sin Grado,0,0,3,0,0,0,1,1,4,0,0,0
51797,3451,2020-11-18T16:21:02.563743Z,2019,17,4,15,8,0,1ro,0,0,9,0,0,13,2,0,17,0,0,0
51797,3452,2020-11-18T16:21:02.563743Z,2019,14,7,11,7,0,2do,0,0,7,0,0,7,3,0,14,0,0,0
51797,3453,2020-11-18T16:21:02.5647448Z,2019,14,4,11,10,0,3ro,0,0,4,0,0,10,3,0,14,0,0,0
51797,3454,2020-11-18T16:21:02.5647448Z,2019,12,3,10,8,0,4to,0,0,4,0,0,9,2,0,12,1,0,0
51797,3455,2020-11-18T16:21:02.5647448Z,2019,18,7,17,11,0,5to,1,0,7,0,0,11,1,0,17,0,0,0
51797,3456,2020-11-18T16:21:02.5657448Z,2019,17,2,12,12,0,6to,1,0,5,0,0,15,5,0,16,0,0,0
51797,3457,2020-11-18T16:21:02.5657448Z,2019,19,6,12,10,0,7mo,1,0,9,0,0,13,7,0,18,0,0,0
51797,3458,2020-11-18T16:21:02.5657448Z,2019,22,6,19,10,0,8vo,0,0,12,0,0,16,3,0,22,0,0,0
51797,3459,2020-11-18T16:21:02.5657448Z,2019,13,3,10,7,0,K,0,0,6,0,0,10,3,0,13,0,0,0
51797,9472,2020-11-18T16:21:58.4410006Z,2020,14,3,11,8,0,1ro,0,0,6,0,0,11,3,0,14,0,0,0
51797,9473,2020-11-18T16:21:58.442001Z,2020,19,3,16,9,0,2do,0,0,10,0,0,16,3,0,19,0,0,0
51797,9474,2020-11-18T16:21:58.442001Z,2020,15,7,12,8,0,3ro,0,0,7,0,0,8,3,0,15,0,0,0
51797,9475,2020-11-18T16:21:58.442001Z,2020,14,4,10,11,0,4to,0,0,3,0,0,10,4,0,14,0,0,0
51797,9476,2020-11-18T16:21:58.442001Z,2020,14,3,10,9,0,5to,0,0,5,0,0,11,4,0,13,1,0,1
51797,9477,2020-11-18T16:21:58.442001Z,2020,16,8,15,9,0,6to,1,0,7,0,0,8,1,0,15,0,0,0
51797,9478,2020-11-18T16:21:58.4430019Z,2020,16,3,11,10,0,7mo,1,0,6,0,0,13,5,0,15,0,0,0
51797,9479,2020-11-18T16:21:58.4430019Z,2020,18,6,11,8,0,8vo,0,0,10,0,0,12,7,0,18,0,0,0
51797,9480,2020-11-18T16:21:58.4430019Z,2020,16,5,15,9,0,K,0,0,7,0,0,11,1,0,16,0,0,0
71340,11262,2020-11-18T16:22:09.5834315Z,2020,36,16,34,18,0,1ro,0,1,18,0,0,20,2,0,36,1,0,0
71340,11263,2020-11-18T16:22:09.5834315Z,2020,38,17,33,19,0,2do,1,2,19,0,0,21,5,0,37,3,0,0
71340,11264,2020-11-18T16:22:09.5834315Z,2020,32,9,28,16,0,3ro,0,1,16,0,0,23,4,0,32,0,0,0
71340,11265,2020-11-18T16:22:09.5834315Z,2020,23,9,21,8,0,4to,0,1,15,0,0,14,2,0,23,1,0,0
71340,11266,2020-11-18T16:22:09.5844328Z,2020,40,12,35,19,0,5to,0,2,21,0,0,28,5,0,40,1,0,0
71340,11267,2020-11-18T16:22:09.5844328Z,2020,41,11,33,25,0,6to,2,0,16,0,0,30,8,0,39,3,0,0
71340,11268,2020-11-18T16:22:09.5844328Z,2020,23,9,21,11,0,7mo,0,1,12,0,0,14,2,0,23,2,0,0
71340,11269,2020-11-18T16:22:09.5844328Z,2020,45,17,37,20,0,8vo,0,1,25,0,0,28,8,0,45,1,0,0
71340,11270,2020-11-18T16:22:09.5844328Z,2020,41,8,36,20,0,K,0,0,21,0,0,33,5,0,41,0,0,0
71340,11271,2020-11-18T16:22:09.5854333Z,2020,10,10,10,3,0,Sin Grado,0,0,7,0,0,0,0,0,10,1,0,0
71340,35283,2021-06-24T13:18:44.8466166Z,2021,38,8,33,19,0,1ro,0,0,19,0,0,30,5,0,38,0,0,0
71340,35284,2021-06-24T13:18:44.8466166Z,2021,38,16,36,22,0,2do,0,0,16,0,0,22,2,0,38,1,0,0
71340,35285,2021-06-24T13:18:44.8466166Z,2021,35,12,32,19,0,3ro,0,0,16,0,0,23,3,0,35,2,0,0
71340,35286,2021-06-24T13:18:44.847614Z,2021,34,11,32,17,0,4to,0,0,17,0,0,23,2,0,34,0,0,0
71340,35287,2021-06-24T13:18:44.847614Z,2021,25,8,22,8,0,5to,0,0,17,0,0,17,3,0,25,1,0,0
71340,35288,2021-06-24T13:18:44.847614Z,2021,42,12,40,24,0,6to,1,0,18,0,0,30,2,0,41,1,0,0
71340,35289,2021-06-24T13:18:44.847614Z,2021,44,12,37,27,0,7mo,2,0,17,0,0,32,7,0,42,3,0,0
71340,35290,2021-06-24T13:18:44.8486145Z,2021,21,9,20,9,0,8vo,0,0,12,0,0,12,1,0,21,2,0,0
71340,35291,2021-06-24T13:18:44.8486145Z,2021,30,10,27,10,0,K,1,0,20,0,0,20,3,0,29,0,0,0
71340,35292,2021-06-24T13:18:44.8486145Z,2021,6,6,6,3,0,Sin Grado,0,0,3,0,0,0,0,0,6,1,0,0
71340,5257,2020-11-18T16:21:14.4766852Z,2019,43,18,37,22,0,1ro,0,3,21,0,0,25,6,0,43,4,0,0
71340,5258,2020-11-18T16:21:14.4766852Z,2019,32,8,28,15,0,2do,0,1,17,0,0,24,4,0,32,0,0,0
71340,5259,2020-11-18T16:21:14.4766852Z,2019,24,9,21,10,0,3ro,0,0,14,0,0,15,3,0,24,2,0,0
71340,5260,2020-11-18T16:21:14.4766852Z,2019,36,11,33,17,0,4to,0,1,19,0,0,25,3,0,36,1,0,0
71340,5261,2020-11-18T16:21:14.4776857Z,2019,38,11,32,24,0,5to,2,0,14,0,0,27,6,0,36,3,0,0
71340,5262,2020-11-18T16:21:14.4776857Z,2019,22,8,18,12,0,6to,0,1,10,0,0,14,4,0,22,3,0,0
71340,5263,2020-11-18T16:21:14.4776857Z,2019,40,17,35,18,0,7mo,0,1,22,0,0,23,5,0,40,1,0,0
71340,5264,2020-11-18T16:21:14.4776857Z,2019,33,5,30,15,0,8vo,0,1,18,0,0,28,3,0,33,0,0,0
71340,5265,2020-11-18T16:21:14.4786861Z,2019,39,17,33,15,0,K,0,0,24,0,0,22,6,0,39,0,0,0
71340,5266,2020-11-18T16:21:14.4786861Z,2019,9,9,8,3,0,Sin Grado,0,0,6,0,0,0,1,0,9,1,0,0
34199,2201,2020-11-18T16:20:55.0016985Z,2019,36,10,33,21,0,1ro,1,1,15,0,0,26,3,0,35,0,0,0
34199,2202,2020-11-18T16:20:55.0026985Z,2019,45,14,35,15,0,2do,0,0,30,0,0,31,10,0,45,1,0,0
34199,2203,2020-11-18T16:20:55.0026985Z,2019,36,10,32,24,0,3ro,1,0,12,0,0,26,4,0,35,1,0,0
34199,2204,2020-11-18T16:20:55.0026985Z,2019,44,14,33,19,0,4to,0,0,25,0,0,30,11,0,44,1,0,0
34199,2205,2020-11-18T16:20:55.0026985Z,2019,48,15,40,25,0,5to,0,1,23,0,0,33,8,0,48,0,0,0
34199,2206,2020-11-18T16:20:55.0026985Z,2019,65,20,52,32,0,6to,0,1,33,0,0,45,13,0,65,2,1,0
34199,2207,2020-11-18T16:20:55.0026985Z,2019,79,18,62,26,0,7mo,2,1,53,0,0,61,17,0,77,2,2,0
34199,2208,2020-11-18T16:20:55.0037007Z,2019,70,17,47,34,0,8vo,0,0,36,0,0,53,23,1,69,1,0,0
34199,2209,2020-11-18T16:20:55.0037007Z,2019,25,6,21,21,0,K,0,0,4,0,0,19,4,0,25,0,0,0
34199,32208,2021-06-24T13:18:21.7430405Z,2021,16,1,14,6,0,1ro,0,0,10,0,0,15,2,0,16,0,0,0
34199,32209,2021-06-24T13:18:21.7430405Z,2021,31,7,26,18,0,2do,2,0,13,0,0,24,5,0,28,0,1,1
34199,32210,2021-06-24T13:18:21.7440419Z,2021,23,6,20,12,0,3ro,0,0,11,0,0,17,3,0,22,0,0,1
34199,32211,2021-06-24T13:18:21.7440419Z,2021,33,9,29,12,0,4to,3,0,21,0,0,24,4,0,30,0,0,0
34199,32212,2021-06-24T13:18:21.7440419Z,2021,38,11,35,22,0,5to,1,0,16,0,0,27,3,0,37,1,0,0
34199,32213,2021-06-24T13:18:21.7450419Z,2021,59,17,52,30,0,6to,0,0,29,0,0,42,7,1,56,1,3,2
34199,32214,2021-06-24T13:18:21.7450419Z,2021,79,17,68,38,0,7mo,1,0,41,0,0,62,11,0,77,0,0,1
34199,32215,2021-06-24T13:18:21.7450419Z,2021,68,19,62,29,0,8vo,0,0,39,0,0,49,6,0,68,4,1,0
34199,32216,2021-06-24T13:18:21.7460428Z,2021,24,7,17,8,0,K,1,0,16,0,0,17,7,0,22,0,0,1
34199,8213,2020-11-18T16:21:50.6768263Z,2020,27,9,22,16,0,1ro,1,0,11,0,0,18,5,0,26,0,0,0
34199,8214,2020-11-18T16:21:50.6768263Z,2020,28,7,23,17,0,2do,0,0,11,0,0,21,5,0,27,0,0,1
34199,8215,2020-11-18T16:21:50.6768263Z,2020,38,10,32,11,0,3ro,1,0,27,0,0,28,6,0,37,0,0,0
34199,8216,2020-11-18T16:21:50.6778272Z,2020,36,11,31,21,0,4to,1,0,15,0,0,25,5,0,35,1,0,0
34199,8217,2020-11-18T16:21:50.6778272Z,2020,43,12,35,20,0,5to,0,0,23,0,0,31,8,0,43,1,0,0
34199,8218,2020-11-18T16:21:50.6778272Z,2020,75,20,62,36,0,6to,0,1,39,0,0,55,13,0,75,0,0,0
34199,8219,2020-11-18T16:21:50.6778272Z,2020,64,17,51,29,0,7mo,0,0,35,0,0,47,13,0,64,4,0,0
